Q99750;P52737;1
Q13547;Q12834;1
Q02156;P41143;1
Q99816;O14964;1
P01106;P28749;1
Q9UK45;P62318;1
Q16236;P17535;1
Q16514;O00268;1
Q9UQL6;O15379;1
O14709;Q13263;1
O60763;P46459;1
Q13671;P61020;1
Q16625;P48729;1
Q16625;P49674;1
Q16625;P68133;1
Q16625;Q13485;1
Q6VVB1;P35573;1
Q8IVG9;P17936;1
Q8IVG9;Q06830;1
Q96SN8;Q9P2P6;1
Q9H7B4;P42694;1
P08246;Q99062;1
P28360;Q04724;1
O43236;Q99719;1
P50750;Q9NRP7;1
Q8NF91;P02545;1
Q00403;P29084;1
P31946;Q07021;1
Q15555;B2RTR1;1
Q13287;O14964;1
P46109;P42768;1
P68106;Q92736;1
P63279;Q969Q1;1
O14965;Q9Y6A5;1
Q13094;P16885;1
Q96GM5;Q13137;1
P31785;P05362;1
Q9HC52;Q15047;1
Q13445;Q01638;1
O14745;P15313;1
P42771;O00311;1
Q92797;P33240;1
D9ZGF1;F1T0D5;1
Q14242;P26038;1
Q96E53;P01106;1
P11802;P46379;1
P01100;P19838;1
P07996;P27797;1
Q9UHC3;Q96QZ7;1
P53350;P28066;1
Q04323;Q15797;1
Q00597;P09211;1
Q9HCS7;P23025;1
Q9HD26;O43424;1
Q96PK6;Q15633;1
O43464;Q16539;1
O43639;Q14185;1
P05106;P02679;1
P36405;O75695;1
Q9BUZ4;O15162;1
Q99665;O60674;1
Q8IXK0;P78364;1
Q9NYG5;Q13042;1
Q9NYV4;P24928;1
Q14566;Q13416;1
O95785;Q96KQ7;1
P19784;P42768;1
Q13322;P10912;1
Q99459;P42771;1
P31946;P35568;1
Q96PK6;P09874;1
Q7LBR1;O75351;1
Q9UPR3;Q92900;1
Q15599;Q03431;1
Q99558;Q16543;1
Q04637;P52298;1
P19099;P10109;1
P14859;P48431;1
Q99502;P04899;1
P16112;P10915;1
Q5VU43;Q08499;1
P12931;O15357;1
Q9H9D4;Q13868;1
P42574;P51813;1
Q9NWA0;Q15648;1
P01100;P02545;1
Q01638;O95760;1
Q12923;P52799;1
Q9BWF2;P20333;1
O00264;Q12770;1
Q13485;O43353;1
Q13277;Q15836;1
P48729;P09429;1
Q07666;P52333;1
P13984;P01100;1
P62316;P62312;1
Q99547;P42285;1
Q06124;P23458;1
Q14566;P42568;1
Q99878;Q53S24;1
O95819;P10114;1
O75674;O14964;1
P12931;P35228;1
P34947;Q16143;1
Q9H2X6;Q15797;1
P41143;P07550;1
P16885;P42680;1
O95630;Q13163;1
Q8IUG5;P62195;1
Q15672;P15172;1
Q96RU3;Q05193;1
Q9H1D9;A6H8Y1;1
P63215;O14775;1
Q15382;P04049;1
Q9UKN8;Q12789;1
P53803;P19387;1
Q14790;Q9NS56;1
Q9P086;Q96G25;1
Q9Y3Q8;Q9H8Y8;1
Q9NZJ7;P49768;1
Q01113;P23458;1
Q08211;Q00403;1
Q9UMX1;P10070;1
Q4VCS5;Q96QZ7;1
Q9Y3C5;A8MTV8;1
Q7L2E3;Q16576;1
P06400;P02545;1
P25963;P07384;1
Q7L0J3;O15230;1
P01106;Q13309;1
Q96RK0;Q06547;1
P54274;O60934;1
Q9NPB6;Q13163;1
Q13526;P98082;1
Q06495;O14745;1
Q04724;P55316;1
Q02363;Q13432;1
Q15306;P42226;1
P08246;P25116;1
Q9UKL3;Q14790;1
P00533;O14964;1
P04085;P01023;1
P16234;P04085;1
P55212;P46934;1
O14512;P00533;1
P50453;Q6FII3;1
P28070;P53350;1
Q9UGK3;P40763;1
Q8IZP0;Q07889;1
P08729;P00533;1
P49703;P07814;1
Q14749;P36575;1
P22681;P42229;1
P07355;P02749;1
P17612;Q14643;1
P29353;P00533;1
O14920;P21580;1
P17612;P50552;1
Q96T58;O94776;1
Q14190;P27540;1
P51808;P15151;1
Q00610;P12956;1
Q9NS37;P51610;1
P07237;P08123;1
Q03135;P35228;1
Q969H0;P24864;1
Q9NQZ3;Q92904;1
Q99727;P08253;1
P25208;P23511;1
Q13432;P06241;1
P51884;P16112;1
Q9P0J0;P40763;1
O75381;Q13547;1
P07355;P60953;1
P43119;P29992;1
Q9Y294;Q86UE8;1
P31946;Q9BQA1;1
P78559;P68133;1
P54278;P40692;1
Q8NHQ1;P38432;1
Q15906;Q13137;1
O00459;P29353;1
Q8WWW8;P27986;1
P04839;P19878;1
P52735;P16471;1
O00548;Q86UL8;1
P05771;Q53SD7;1
P17612;Q08499;1
Q16539;P56192;1
Q13464;P15311;1
O75461;Q92800;1
Q15047;Q14181;1
O15492;P63096;1
Q9H8W4;P31947;1
P56693;P11161;1
P06213;P01308;1
Q9BXJ0;Q9BY79;1
O15259;O75161;1
Q16543;Q15831;1
Q99698;P52272;1
Q14974;O95373;1
Q13485;Q9HAV4;1
Q9Y5K6;Q07889;1
O14490;P78352;1
Q0VG06;Q9NW38;1
Q00610;P32121;1
Q92597;P63151;1
P21917;P16333;1
Q13951;Q01196;1
Q01543;P41212;1
P54259;O43439;1
P12110;P28288;1
Q13873;O00238;1
Q9BUF7;Q8NI35;1
Q96ST3;P23246;1
P02452;Q02388;1
P42680;O60674;1
Q13137;P60520;1
P29120;P00797;1
P17612;P17600;1
P12645;P02462;1
Q8TAX7;P15516;1
Q8IUC6;P21580;1
P63279;P09936;1
P60033;P15391;1
Q8N6I1;Q13547;1
P28223;P29992;1
Q92624;P23511;1
Q13137;Q8IZC7;1
P50995;P06703;1
Q16512;P29966;1
P14672;P04406;1
Q9UM13;Q12834;1
P26447;P07355;1
Q13748;Q8IUQ4;1
P50616;Q15797;1
P08397;Q96S59;1
O15083;O75334;1
P10912;P23458;1
Q86WK7;Q86SJ2;1
Q86YM7;P21817;1
P53567;P01100;1
P41134;P15172;1
P54259;P46100;1
Q9P287;P12004;1
O95817;O14641;1
P29353;O14492;1
Q9NRR5;P78356;1
Q92973;Q86U42;1
P22894;P13500;1
Q9HAW4;O14757;1
P54920;O15400;1
P50750;P49427;1
Q92833;P43694;1
P78352;Q16478;1
Q13155;P14868;1
Q9NSA0;O14745;1
Q9NPD3;Q9BZI7;1
Q15599;O43707;1
Q99972;P06733;1
Q96KN3;P14653;1
P33151;P02671;1
P12931;Q15139;1
P19784;P32121;1
Q9Y3C5;Q13546;1
Q9UQF2;Q02779;1
Q9NZN3;O95721;1
P63261;P14598;1
P02647;Q03591;1
P49840;Q96G01;1
P62308;Q7L5N1;1
Q9NQT8;Q12959;1
Q16478;O43424;1
O75886;O60674;1
P32942;P15311;1
Q9NVC6;A0JLT2;1
P11498;P00505;1
Q13418;P05556;1
Q8NHJ6;Q06124;1
P12931;P07550;1
Q12962;P20226;1
P12956;P06401;1
P80108;P06727;1
P12018;P01871;1
Q6PD62;P51451;1
P20020;B4DJ51;1
P05412;P78545;1
Q13287;P42224;1
Q96PK6;Q14686;1
A4D0P8;Q99741;1
Q15544;Q04206;1
Q8TDM6;P35222;1
Q92806;P07550;1
P49792;P04001;1
Q9UQF2;Q16584;1
Q9Y5K6;O60500;1
D0PNI1;Q6PKG0;1
Q92597;P34897;1
P06400;P11388;1
Q00403;P49736;1
Q9UK45;Q96B26;1
P06850;Q13324;1
P28340;Q9BQ50;1
P25800;P12980;1
Q9Y2W2;P36873;1
P09429;P28356;1
Q00613;P21675;1
Q06124;P40189;1
P35968;P35222;1
P13725;P08572;1
P43403;P15498;1
P62195;Q12962;1
Q9NQZ3;Q8N9W6;1
O95983;Q09028;1
P14780;P20742;1
P17028;Q9NWS9;1
Q13387;Q02779;1
P04792;Q15181;1
P18433;B4DJ51;1
P68104;O43504;1
Q16270;P01344;1
P63272;O00267;1
Q9UJA3;Q14566;1
P50616;O43541;1
P35240;P04626;1
Q9NWS9;Q9UNY5;1
P20042;Q9NR50;1
P62314;O14744;1
O14920;Q04206;1
Q9BV40;Q12846;1
Q9ULV3;P12004;1
P30926;Q15822;1
Q99459;P33991;1
Q12959;O14936;1
Q9NZ42;P49755;1
P06213;Q07666;1
P15172;P08047;1
P07550;P46934;1
P11831;P12931;1
Q13309;P24864;1
P38432;P35609;1
Q15853;O75444;1
Q9H0Y0;A9UGY9;1
P35711;P35712;1
F1D8N4;P06241;1
Q03135;P12931;1
Q99750;O43299;1
C9JP84;Q9UNA4;1
Q58EY0;Q15788;1
P35869;P13984;1
Q9UBD9;O75462;1
Q96SR6;Q13263;1
Q92686;B4DJ51;1
P06241;P14784;1
P14784;P06239;1
P31946;Q9BYG5;1
Q13077;P28908;1
Q9Y490;P18084;1
Q9NR55;Q8WYM6;1
P08246;P12259;1
Q15047;Q16695;1
Q07960;P08134;1
P19438;O15111;1
P33240;O95163;1
Q12959;P98164;1
Q8N8S7;Q9NYB9;1
P15923;P13349;1
Q96ST3;Q05195;1
Q02241;P68133;1
Q9Y6Q9;O15111;1
Q8WXA9;Q13243;1
Q16566;Q04206;1
O15492;P50148;1
Q5VST9;Q01484;1
Q9Y210;Q14573;1
P55318;P09429;1
P55212;P11387;1
O60716;Q86T24;1
P22681;O15357;1
Q96RT1;O95405;1
O75445;Q01955;1
Q13315;Q12888;1
P29353;Q08345;1
P28221;P28222;1
P42858;O95163;1
O60381;P06400;1
P42574;P40692;1
Q92769;Q53S24;1
Q9Y6X2;P06401;1
Q13011;P50453;1
P85298;Q12982;1
Q9UIG0;P12004;1
P01225;P01233;1
O94921;P12004;1
Q86YM7;P39086;1
Q00597;P14625;1
Q15047;Q15013;1
Q96ST3;Q04206;1
A8K1H6;Q93034;1
P35568;P23458;1
Q14289;P20936;1
P78527;P23025;1
Q08999;O75884;1
Q14966;Q13137;1
Q9UQL6;P15976;1
Q9Y3C5;P62837;1
Q9Y3Q8;Q15714;1
Q9UBT2;Q8TDN6;1
Q13322;O60674;1
Q9NY61;Q99816;1
P40763;P00533;1
O15111;Q16695;1
Q16576;Q09028;1
P56537;Q96B36;1
Q99801;P11831;1
P19419;P11831;1
Q9UKX2;Q14289;1
P31323;O43572;1
Q9ULB4;Q9Y6N8;1
P00734;P07225;1
Q14344;P21731;1
Q12959;P11274;1
Q92574;P49815;1
Q01543;P11831;1
Q05195;P12524;1
B3KR14;P17677;1
Q9NPJ6;Q96EZ8;1
Q92845;Q02779;1
Q96F07;P51114;1
P04899;P25025;1
Q9UNS2;P04049;1
Q9Y6X2;Q04206;1
Q96T23;P19838;1
Q15910;Q9NYS7;1
Q07889;Q9GZY6;1
P35968;P06241;1
P16284;P28907;1
Q16602;O60894;1
Q9Y2H9;Q13424;1
Q9NV92;P46934;1
Q86XR8;Q96RL1;1
O43164;Q9Y5V3;1
A4D2A2;Q9Y5S9;1
P38646;P14625;1
Q13416;P24941;1
Q7KZF4;P42226;1
Q05586;Q00610;1
Q9Y2W2;Q15642;1
Q05655;P20700;1
Q96RU2;Q12888;1
P26718;Q29980;1
Q13177;P06239;1
P50607;O60674;1
Q8WU17;P40337;1
Q9Y2U5;O14733;1
P31946;P30304;1
Q15599;Q9H015;1
P21583;P04141;1
P25098;P49407;1
Q9BZW7;C0LZJ3;1
P34741;Q03167;1
P51451;P22681;1
A6NE42;Q96ST3;1
P46821;Q9Y3F4;1
P55210;P20936;1
P05813;P43320;1
Q00887;Q5T3J3;1
Q8IU60;Q9UL18;1
Q9Y3Q8;Q9UHY1;1
P43378;P46459;1
P41279;O15111;1
O14920;P35568;1
P27797;P00750;1
Q9UIS9;O43463;1
Q13045;P36957;1
Q13790;P02652;1
Q8IX07;P15976;1
Q9Y266;P43034;1
Q99750;O43167;1
Q9Y5N6;P33991;1
O15105;Q9UNY4;1
Q9BXP5;P08670;1
Q3T551;P17600;1
Q04759;Q9UEW8;1
P48050;O14936;1
P26022;P08603;1
Q99708;P12004;1
P36873;P06400;1
Q96HE7;P07237;1
O95886;O14490;1
P53567;Q68CJ9;1
Q9Y265;P35222;1
Q9UBV8;Q9H553;1
Q15648;P23771;1
P27348;P15056;1
P49815;P27348;1
P07947;O60674;1
P54753;P06241;1
Q02535;P15923;1
Q13562;P54257;1
Q86TC9;Q86SG2;1
Q92930;P07437;1
Q13526;P35222;1
Q5RKV6;Q9NPD3;1
P35240;O14745;1
O43639;O15169;1
Q9Y294;P68431;1
P55769;P98175;1
Q93062;O75791;1
Q5VWX1;Q96MU7;1
Q01650;P08195;1
Q9UJX6;P30260;1
Q9UIF8;P56545;1
O75150;P06400;1
P19086;P21918;1
P60228;P46459;1
Q92597;P41091;1
O94875;Q14289;1
Q99759;P54652;1
Q99732;P21964;1
P42574;P54132;1
O15146;Q13702;1
P78348;Q16515;1
Q8NAP8;P15622;1
P45973;P08865;1
P05771;Q13224;1
Q9ULZ3;Q96P20;1
Q15643;P06400;1
P48729;P35222;1
Q12888;P16104;1
Q9Y3C7;Q96G25;1
O75553;P05106;1
Q6P5Z2;A1A4S6;1
Q13153;P19784;1
Q96AX1;Q9H269;1
P35968;P20936;1
Q9H832;Q15797;1
P12956;Q9BXJ9;1
P48039;P49286;1
P29120;P10997;1
P15172;P49427;1
P35222;O00570;1
P55010;P20042;1
Q02535;P15172;1
P05412;P31269;1
Q6FGM0;Q05193;1
P48634;P25788;1
Q96RU7;Q04206;1
Q13547;Q53S24;1
Q9UKG1;Q16576;1
Q96HR3;Q96G25;1
Q92597;P52597;1
P04233;P07711;1
O94875;P14618;1
P13010;P78527;1
P12109;P21781;1
O60687;Q03405;1
Q07960;P60953;1
Q9UBC3;Q92769;1
P15498;P06213;1
Q9NRR5;Q9H0L4;1
P35222;O95405;1
Q15697;P17028;1
P06239;Q9H4E7;1
Q96RI0;P00734;1
Q15788;P05412;1
Q9BSI4;Q15554;1
Q8TEW6;P06241;1
P46013;P05771;1
Q9ULB5;P55285;1
P29803;P11177;1
P31150;P60953;1
Q155Q3;O15169;1
P17612;P13807;1
Q15139;P27348;1
Q92769;Q15047;1
Q92547;Q9UL49;1
Q13627;Q12778;1
Q9UBJ2;P33897;1
Q13224;P06241;1
Q92597;Q96CW1;1
Q9UBB5;Q96ST3;1
P14867;P21917;1
C7G533;P49450;1
P60228;P54257;1
Q15788;P19838;1
Q05195;O75446;1
P12004;P28340;1
O43639;Q13153;1
P01344;P18065;1
Q14061;Q7L5N1;1
Q96S59;P09936;1
Q99614;P50148;1
O43542;O43502;1
P05556;P10809;1
Q8WYL5;P23528;1
Q15596;P17844;1
Q13790;P02647;1
Q7LG56;P23921;1
Q04206;O15524;1
P06400;O00716;1
Q9Y5K6;P06241;1
Q13547;Q13422;1
Q9HAU5;Q8IU60;1
Q9UPT5;O14964;1
P13693;P50993;1
Q52LW3;Q12923;1
Q7Z6Z7;P42771;1
P40763;P16234;1
Q12846;P20338;1
O94983;Q9UQL6;1
Q92574;P26038;1
Q99697;Q13547;1
Q9UJA3;P33991;1
Q9UQL6;O43593;1
P54762;P16333;1
Q9Y6X2;P57678;1
Q96N16;P29597;1
P52333;P27986;1
Q9Y5Y6;P14210;1
P51959;P42771;1
P05114;P05204;1
P49747;P02458;1
Q9C005;O43395;1
P55212;O76094;1
P54619;Q13131;1
P42685;P06400;1
Q9UKI8;Q02539;1
Q15438;O60759;1
P49770;P16333;1
Q04206;O95571;1
Q9NRF2;O60674;1
P12931;O60716;1
P17612;P13569;1
Q9Y3Q8;O75909;1
O00459;P06241;1
P12004;P35251;1
Q13283;P20936;1
P22681;P07949;1
Q9BQG0;P12004;1
Q12983;P17152;1
P02775;P08311;1
P24928;Q13526;1
Q8TDJ6;P20336;1
P57678;P17931;1
P05783;Q14790;1
Q16520;P17535;1
Q09161;P52597;1
O00470;P31260;1
P68366;P10636;1
O96017;O60934;1
P99999;P10109;1
Q96G25;Q15648;1
O75419;P09884;1
P08514;P00734;1
Q96RT1;O00192;1
P08253;P02452;1
P14780;P02462;1
Q13546;P21580;1
Q9UBL3;Q9C005;1
P15924;P02538;1
Q13748;Q13287;1
Q9NV58;P00441;1
Q8N5J2;A4D0W0;1
P20916;P46821;1
Q99698;P31946;1
Q06124;P32239;1
P68104;P62310;1
B2RB70;P00491;1
P14780;P10145;1
Q9P0K1;P31946;1
Q8TAA5;P34932;1
O75821;P55010;1
Q9BX66;P68133;1
P36575;P08100;1
Q8WYM6;P19838;1
P30307;P06239;1
Q04941;O95163;1
Q13418;P05107;1
Q16630;O15162;1
P06241;P35222;1
Q9Y5N6;Q14566;1
P35222;Q96QZ7;1
P35568;Q8N122;1
P15923;P15173;1
Q92769;Q13761;1
P62140;P06400;1
P98164;P98082;1
P06400;O14682;1
O43823;P42574;1
P55895;P15918;1
Q9Y6X2;Q99684;1
P35573;Q9Y478;1
P61925;P17612;1
Q13153;P61981;1
P16234;P05106;1
Q9UJY4;Q00610;1
P01857;P01834;1
P02774;P01024;1
Q9Y613;P35080;1
P14672;O43707;1
P03951;P08697;1
O15116;O43776;1
Q96CW1;Q5JTH9;1
P35568;Q03135;1
P42574;Q16512;1
Q07820;P61803;1
P52333;O14543;1
P14780;P08572;1
P31946;O15151;1
P61160;P68032;1
Q9UIS9;O75928;1
Q15654;P18583;1
Q13547;O75530;1
P40189;P13725;1
Q99612;P08047;1
P46940;P68133;1
Q8N5S9;Q16566;1
Q9Y4X5;O14933;1
O75822;Q8IUQ4;1
Q99638;P15927;1
Q9Y2D1;P49427;1
O15105;O95625;1
P01106;P40692;1
Q9UK45;O15116;1
Q9P086;Q9NWA0;1
P27986;P16234;1
P63279;P55854;1
O15111;Q9UGK3;1
Q9NQX7;P46977;1
Q9Y295;P04632;1
P24928;P62487;1
Q9NRA8;P60228;1
O15211;P61224;1
P28360;P21675;1
Q12982;Q07960;1
Q9UN86;P19838;1
O14492;O60674;1
Q8WXA9;Q13247;1
Q99759;Q99683;1
Q8N2W9;P61956;1
Q93062;O43638;1
Q9BVP2;Q15172;1
Q8WXA9;P31943;1
O43184;P17936;1
Q9BXL7;Q04759;1
Q13242;Q5TZN6;1
Q16539;P05787;1
P63162;P22087;1
P20226;P17535;1
Q8IZP0;P02549;1
O60296;O15294;1
P11309;P12004;1
Q13227;O15379;1
P06702;P05109;1
O15294;P10636;1
P06400;Q02962;1
P04899;P08913;1
P49790;O43592;1
P07996;O75197;1
Q01113;P15248;1
P78345;P78346;1
Q9Y5L0;P62995;1
P68104;P25445;1
Q8IZH2;Q5RKV6;1
P27986;P60953;1
P41134;O14936;1
O15259;Q14289;1
P12931;O43184;1
P35221;Q12959;1
Q9NWA0;Q9Y3C7;1
P59046;Q9ULZ3;1
P07204;P00734;1
Q05586;Q05193;1
P12004;Q8IYF3;1
Q08170;P35637;1
P14923;O95405;1
Q9NP31;P06239;1
Q92845;P12931;1
Q17S11;P12931;1
P40337;P17980;1
P37198;P49790;1
Q13485;P28749;1
Q9UI14;P63027;1
Q08881;P10747;1
Q96ST3;P12755;1
P08648;P39060;1
Q07666;P14598;1
O75940;O75643;1
P60903;P07355;1
Q92817;P23490;1
Q99767;O94985;1
P78527;O15111;1
Q9P2R6;P25788;1
O00141;P15056;1
Q16512;P08670;1
O14924;P25025;1
P00734;P25116;1
Q9HB75;Q8WXG6;1
O15105;P35711;1
P49137;O00418;1
O43184;P01133;1
Q9H081;P45973;1
O43323;Q13635;1
P67812;Q8N357;1
Q13547;P15172;1
O00170;Q15388;1
Q86UW9;P62166;1
P50148;P32241;1
Q15306;P17947;1
P28221;P08908;1
Q15599;O76082;1
Q86UW9;Q15645;1
Q5QJE6;P04053;1
P55212;O60437;1
P04792;P68032;1
Q15628;P08138;1
P98161;P05787;1
P55103;P09529;1
P13727;Q5RL73;1
P61962;Q9Y463;1
P08648;P04626;1
Q15172;P10636;1
Q00403;P20749;1
P51116;P38159;1
Q9H8S9;Q15834;1
P52566;P15311;1
Q14643;O43865;1
Q9NQZ3;Q86YF9;1
Q9ULC4;O43583;1
Q9C0H9;P60880;1
Q99741;Q13416;1
Q9UFF9;O95628;1
Q15650;P52655;1
P24941;Q02535;1
Q16520;P01100;1
P12645;P08572;1
Q9NZL4;Q5T3J3;1
P30411;P12821;1
Q15172;O76090;1
P06213;P22681;1
P32745;P63096;1
Q16342;P51610;1
Q99750;Q8TAU3;1
P06858;P27797;1
Q99417;Q8TER5;1
O75592;P01106;1
Q9BT40;Q15041;1
O95409;P10070;1
Q14050;P02458;1
Q92905;P61201;1
O43353;Q14790;1
Q9Y294;P21675;1
P21980;P05106;1
Q8TBB1;O75525;1
Q9Y3C5;O95714;1
Q03164;P61964;1
O60674;Q9UGK3;1
Q9UBB5;O95983;1
O43823;P30279;1
Q9HAP6;Q13224;1
P54132;P40692;1
Q9Y2P4;E9KL35;1
B4E0X6;Q567Q5;1
O60341;Q13547;1
Q9C0D5;Q86YM7;1
Q9Y446;Q02487;1
Q8WYM6;P17535;1
Q9Y2G2;P55211;1
P07204;P04070;1
P61981;Q9Y6R0;1
P42574;P06241;1
P08047;P28360;1
Q86UP0;P35222;1
P12956;P35548;1
Q9UNE7;P25788;1
Q92985;Q7Z434;1
O76076;P01344;1
P25800;P17542;1
Q16512;P07196;1
P98161;P17661;1
P60520;O95249;1
O60437;Q9UMD9;1
Q9UP38;P56704;1
Q9Y2W2;P08670;1
P56817;P30101;1
Q9UI08;P46109;1
Q9UNS2;Q7L5N1;1
Q9UGU0;P05412;1
P36894;O00238;1
P50552;P42768;1
P15173;Q02535;1
Q86VP6;Q13620;1
P00742;P07225;1
Q9Y253;Q9UNA4;1
P10747;O00459;1
Q9Y3C5;Q9Y6I3;1
Q96HF1;P56705;1
Q9NWF9;P68036;1
Q15046;Q13155;1
P31645;P27797;1
Q2M1K9;Q15797;1
P23458;O75886;1
Q99704;P12931;1
Q16667;P24941;1
O60671;P06746;1
Q02156;Q8NER1;1
Q15788;P20749;1
P52333;P42229;1
P42771;O75496;1
O43566;P10114;1
P10586;P18433;1
Q9BSI4;P54274;1
Q9UHF4;Q13007;1
Q15797;P84095;1
Q9BQA1;P62304;1
Q15834;P62333;1
Q05048;Q96QK4;1
Q8TDY2;Q14289;1
Q9HC77;P61981;1
P08246;P03973;1
Q00403;Q9Y6Q9;1
O95782;P29353;1
O75818;P78346;1
Q01968;Q00610;1
Q9NPI6;Q13485;1
A0N775;P06239;1
Q8NI35;Q13224;1
P32856;Q9H2B2;1
P26447;P48745;1
P07858;P04080;1
Q9NRR5;Q96AQ6;1
A4D2D6;Q9UBC2;1
Q13873;P07437;1
Q03135;O14939;1
Q15834;Q02040;1
P43308;P08240;1
Q99623;Q9UQL6;1
A4D2L1;P32241;1
P31947;P68104;1
P09529;P27037;1
Q13315;O75943;1
P23490;P08670;1
P48729;O75689;1
P11274;P61981;1
P09874;P07199;1
P55287;P35222;1
Q9Y3P8;P43403;1
Q13315;Q53X93;1
P15622;O95751;1
Q15910;Q9Y237;1
Q96CW1;P35368;1
Q13315;O60934;1
Q96SI9;Q93062;1
Q9UHB7;Q03111;1
P23743;P12931;1
O60341;Q16695;1
Q9NZJ4;O43707;1
P52566;P42574;1
Q5RKV6;O95396;1
O75486;P01106;1
Q15119;Q15118;1
Q13153;Q9UQ88;1
P26358;P14373;1
P98155;P30533;1
Q13111;Q13263;1
P40238;Q06124;1
Q15797;P31273;1
Q9NS82;P08195;1
P51617;P05412;1
P06241;P25445;1
P12956;P05386;1
B1AH88;O95153;1
P35658;Q13485;1
Q9UBC0;Q92831;1
P14555;P13611;1
Q13614;P07196;1
Q13137;P56279;1
Q15843;Q13620;1
P15498;P68133;1
P09471;P63096;1
P30154;Q99497;1
P98170;O15392;1
P34947;P25103;1
Q9UBK5;P26718;1
Q9UI08;O00213;1
P19784;Q13547;1
Q04864;P25963;1
Q7Z3B3;Q15834;1
Q8IZP0;Q13813;1
Q13153;O94875;1
Q15915;P10071;1
Q9UBC3;Q9BPX3;1
Q96Q15;P41743;1
Q9H444;Q96CF2;1
Q8NHQ1;Q7L590;1
Q14209;P06400;1
Q9H422;Q15942;1
P51587;Q9HB96;1
Q9UJY1;P04792;1
P17612;P27987;1
O43741;Q13131;1
P49802;P19086;1
Q8TDH9;O95295;1
Q13547;P20749;1
P02462;P02743;1
Q13416;O75419;1
Q9Y5J3;P15172;1
P55042;P07951;1
Q6UW01;Q9NTU7;1
Q02363;P15172;1
Q9HD26;O43752;1
Q9Y478;Q9UGJ0;1
P31946;P07437;1
Q13939;P68133;1
Q04206;Q01201;1
O60563;Q13309;1
P61371;P10589;1
Q13153;Q12778;1
O96017;Q9NY61;1
Q13443;P26006;1
P62879;P04049;1
P07357;P07360;1
P61956;P01100;1
P46109;P11274;1
P48960;P08174;1
Q99558;P08238;1
P42574;P10636;1
Q92985;Q8N2W9;1
P17612;P24046;1
Q07021;P48634;1
Q8WW38;P15976;1
Q9H2G4;O14936;1
P17612;A4D1C5;1
Q13061;P21817;1
P49407;O14641;1
Q15654;P31269;1
Q92997;O15169;1
Q00341;Q08211;1
Q92831;Q15788;1
P54920;P46459;1
Q13253;P22003;1
Q9UQB3;P35222;1
Q4VAQ9;P19099;1
Q9Y5K6;P07947;1
Q5JVS0;P63279;1
Q07960;P12931;1
Q14974;P49790;1
P05771;P98082;1
Q12988;P39687;1
P51572;P27824;1
P61981;P15880;1
P98160;P17301;1
Q14739;P45973;1
Q9NRW4;Q16539;1
Q07812;P21796;1
Q15645;Q6X735;1
Q9Y2K6;P41743;1
P23511;P14859;1
P14780;P07996;1
Q9Y6Q9;P05412;1
P01133;P00533;1
P29466;P46934;1
P05230;O60258;1
Q12830;Q14145;1
A8K4I3;Q9UM54;1
A4D1C5;Q14289;1
Q12988;A8KAH6;1
Q14512;P09038;1
Q04724;P42773;1
Q8IZH2;Q9BZI7;1
P20340;P82094;1
Q9NY61;O43293;1
P01106;P49715;1
Q8WXA9;Q01130;1
Q9Y4G8;P35222;1
Q712M9;P07550;1
P10909;P02748;1
Q9H8T0;Q9BVJ6;1
P20226;P01100;1
P00533;O15357;1
Q9BQ66;Q5T681;1
Q8N6I1;Q13485;1
Q7Z7C8;Q16514;1
P04049;F1D8N4;1
Q6PGQ7;O14965;1
P30154;Q13033;1
Q9HCU8;P12004;1
P00533;O60716;1
P61604;Q04724;1
P08253;P07996;1
P19784;Q05940;1
Q4LDE5;O95405;1
P42224;P51452;1
O75083;P23528;1
Q9UQ35;Q9H307;1
Q9UQ84;P43246;1
P51685;O15467;1
P55212;P15924;1
P13010;P35548;1
Q08211;P05412;1
P35568;O15524;1
Q92785;Q01201;1
Q99689;Q5UIP0;1
P22888;P04899;1
Q9H3M0;O95259;1
O43353;O95999;1
P24593;P00734;1
Q9UM11;P14635;1
Q92769;P25490;1
Q9NVV9;Q9H9D4;1
O75791;P48023;1
P04406;Q8WY54;1
Q03167;P05111;1
P27986;P12931;1
Q15185;P35869;1
P57073;Q13516;1
Q92851;Q14790;1
P08047;Q6W2J9;1
Q9ULX9;P35452;1
Q8WTV0;P02649;1
Q15654;P29972;1
Q14686;P49715;1
Q13087;P27797;1
P55211;P06400;1
Q5VY90;P21246;1
P12931;O14920;1
Q9Y6X8;P23511;1
P09874;P14859;1
P15173;P41134;1
Q53G59;Q13618;1
Q99750;Q8IZC7;1
Q92561;Q6FII3;1
Q96J84;Q9NP85;1
Q8NFZ5;P19838;1
Q9NRL2;Q01826;1
O15399;Q02156;1
Q9NP98;O43707;1
Q96SB4;Q15424;1
P00533;P31947;1
P08253;P17931;1
Q05516;O43791;1
P26447;P35580;1
O00470;P31270;1
P30154;P10809;1
P06400;O43463;1
P15498;P15391;1
P47989;Q13410;1
Q9UBU7;Q13416;1
Q9UJX6;Q12834;1
Q8N6C5;Q13705;1
Q13153;Q92974;1
P02753;E9KL36;1
Q13535;P35968;1
Q6FGG1;P31689;1
P35590;Q06124;1
Q13061;O14958;1
Q04864;P19838;1
Q7Z5K2;O60216;1
P29084;Q03468;1
P19835;P02788;1
P29353;Q16539;1
O95425;O43707;1
O96017;P30307;1
Q9UJX4;P11940;1
P04899;P00533;1
